Hours_Studied,Attendance_Rate,Sleep_Hours,Practice_Tests_Taken,Exam_Score
79.09822308976712,15.610251614002596,41.93368511068704,98.95907082617063,346.66968500260225
14.368072277759726,5.92227581667924,36.574641594463074,29.95465102411037,100.54117962188828
19.883630630605964,18.767007166816786,29.660347148757083,53.2580970291943,96.45039103762791
71.56208936112648,1.4886998366369586,25.99607014118778,53.35778187070876,293.71872976151275
56.318832737529085,26.889083308777334,36.49314479705606,82.04926173509655,227.27881554732127
61.447723445327426,47.29141473377217,43.78419554847238,55.285499946086894,197.52755217545027
85.933629459159,22.256259653013405,10.7020465519721,68.5176643315863,308.9606014839469
53.896387523470686,31.207662216516212,32.33873590569266,86.83520141540683,212.26018565328053
82.91299799135304,30.590617430086454,26.99534693206173,75.5093575226332,311.5811404447285
55.921926636544605,46.66895840405201,22.557702992599634,51.86638033187492,142.91782108143
93.4048623916226,36.72595265043246,26.587440054429518,51.538875191691595,306.2631580665852
70.02349943856635,41.241046410301216,31.34517124825844,54.86924237391474,225.76684972694767
23.385415549065126,16.792470495122835,48.695655198948515,63.30720901542487,130.533708796956
42.80978577931803,45.37323232140406,30.570571633461,43.06382738676871,110.20877898618747
87.91974243496894,9.260461708665641,25.70233245254289,59.121093311107025,345.13271755854225
41.525668976996414,20.39911344469754,17.728098521054733,71.7366519184581,155.03427664928043
27.012318351053935,36.872598670733815,37.73999258696345,50.853641647570996,110.5211889494354
52.53591782491957,16.672819088189723,22.481292420604262,50.65533616448945,200.545950361021
45.350305733991696,44.306711567706635,28.862549195638493,65.90726332904337,148.01351975502442
65.70369339796844,43.03279310679406,37.13086799808089,76.18207314960195,213.9149051338363
49.30896627455619,8.255906019994363,30.523706023343337,33.407548692709426,211.51818101280048
