Hours_Studied,Attendance_Rate,Sleep_Hours,Practice_Tests_Taken,Exam_Score
12.448212930536464,3.2831833103188766,21.531712480581064,21.729535634058294,70.2970057314518
32.245951509761795,2.1750593029857823,30.60462449002912,71.99640858916445,188.8245029907401
16.04299336632592,19.75753792337519,16.61411120131477,70.9876893091834,59.53202885356411
99.44668102791456,33.42135230080289,41.32746075933348,87.67562069738804,365.8704732122108
97.35222820394561,9.90135559080848,33.7030484274724,62.96698486802972,393.71011991407715
82.02325160193281,43.813322585207956,40.85806404022097,46.929171119309075,264.260907150872
64.16354092649206,21.61945477224237,39.0217939544059,88.17667967924949,272.9581128275259
78.84638744065134,30.982073185498233,33.90296449810762,74.24122454851707,300.5994533937644
25.230290192576014,14.521337146749419,39.75509412228565,23.985679184281572,117.72217568329704
36.37209086374958,30.762728673213815,31.91573646607778,74.95197883558535,137.82136418306976
57.16601877703278,47.682998119116135,23.377909882057512,55.34205997902446,163.33245055280304
42.0961853010483,22.400735826204482,19.764850152019697,82.2129056062825,164.50302545798405
14.111106872086005,10.352491912665712,25.518251766556315,52.533223741270646,75.00818350493934
98.48381008214915,21.268364595269322,4.945418679256051,75.72292139646575,333.6811021155949
49.7219427419362,22.228713238187886,48.25994457134669,63.88337391316456,206.0474826084042
55.36003954412374,25.38087433359807,12.85932588903967,71.72408195441533,210.87954113284016
39.118718578122895,26.286662490547897,29.233604360026312,59.592254164558405,146.13734407626973
33.37702774724234,2.1214595941273062,16.824327302459626,51.71182804941409,164.17873593340124
44.82008967886862,8.220954308506002,9.74406408165413,61.346268247040435,189.15037780094497
84.88152096710508,22.51135898086866,29.177546249668698,72.63597847568732,311.75252428510095
76.30723506584016,35.39855853094604,26.95333415150343,68.35185461052528,265.54603617451716
44.12895102474737,38.87939541527668,28.402758698786137,92.30352537023275,147.3947370175787
11.171560302509556,38.855149973482234,35.48946559822619,68.51212422186661,13.46999232038824
81.76644451293342,25.13893762546107,23.816245149123212,72.70727515474923,296.17341722137076
34.2449917836671,47.83737966536238,33.787944657069744,102.04458534905137,100.21651456923584
62.441639967613106,16.593685626993793,35.13251444309333,61.322528336690056,253.13956007637162
12.299584766472348,24.07290811730166,26.651558745422815,70.71116701167139,63.26502095862828
69.59818173414932,37.418699967051815,27.16480483636689,47.93718415684017,244.40612041625127
44.877108328595334,42.89197592197569,35.38424262790619,60.839152583939864,134.9196086772471
54.736641886106135,20.723002756645574,30.572509465211105,92.83829274943893,229.5264702219926
47.34152536372185,42.43422571336617,31.590884866502197,66.23395413324441,151.32572529398598
41.57847111714764,22.22854708753546,6.2559731593374615,89.02339799563032,152.72878201507254
59.58801147919773,35.787354214317716,30.585199352806715,38.70144239842573,187.87326450782137
97.56196208873423,0.42241817894098643,33.76545911034041,31.983090903768776,386.2605899471157
20.14985937142643,1.2600711835374478,28.645202356968177,66.15051053394522,125.76160120924895
38.19326755867422,47.02252467710443,33.359083951093595,32.60722654747463,89.42988129792478
13.761793883377905,5.106897411559674,49.04375909180253,113.40674489599388,141.39960842294124
76.45597827588104,33.09838952198538,30.8536443342265,84.96900596039954,271.02049852619666
69.17611488931396,14.162937191056042,36.653342779222264,35.085468938912996,261.3864957527611
29.31721717599583,10.04211718877227,21.500044972849338,56.6566245129924,146.89500885040377
47.50780961758034,19.416709105737954,21.47658203311582,48.46778139429931,160.52963562129395
67.94577407333756,46.29507982542496,25.20014888467349,68.32043498135525,224.01111000858018
69.53331940438972,28.513710487535953,19.803509005240706,58.843054747162,230.86973369086115
25.342942013539364,45.83573059789413,29.923988615867042,78.63774715784623,57.123765966274604
89.34870121736937,35.11321204098625,20.661693385831065,89.36664265439299,296.63249032176725
